CODIGO_IBGE_MUNICIPIO;CODIGO_FEDERAL_MUNICIPIO;CODIGO_ESTADUAL_MUNICIPIO;UF_MUNICIPIO;CODIGO_IBGE_UF;NOME_DA_CIDADE;DIA;MÊS
4128807;7949;;PR;41;Xambrê;25;07
3300100;5801;6845;RJ;33;Angra dos Reis;06;01
3300159;2919;6847;RJ;33;Aperibé;10;04
3300209;5803;6848;RJ;33;Araruama;06;02
3300225;2925;6849;RJ;33;Areal;10;04
3300233;0770;6850;RJ;33;Armação dos Búzios;12;11
3300258;5927;6851;RJ;33;Arraial do Cabo;13;05
3300308;5805;6862;RJ;33;Barra do Piraí;10;03
3300407;5807;6863;RJ;33;Barra Mansa;03;10
3300456;2909;6865;RJ;33;Belford Roxo;03;04
3300506;5809;6870;RJ;33;Bom Jardim;05;03
3300605;5811;6871;RJ;33;Bom Jesus do Itabapoana;15;08
3300704;5813;6873;RJ;33;Cabo Frio;13;11
3300803;5815;6875;RJ;33;Cachoeiras de Macacu;15;05
3300902;5817;6879;RJ;33;Cambuci;05;11
3301009;0772;6881;RJ;33;Campos dos Goytacazes;28;03
3301108;2915;6883;RJ;33;Cantagalo;09;03
3300936;5819;6885;RJ;33;Carapebus;13;03
3301157;5823;6886;RJ;33;Cardoso Moreira;30;11
3301207;5825;6887;RJ;33;Carmo;13;10
3301306;2927;6889;RJ;33;Casimiro de Abreu;15;09
3300951;5821;6893;RJ;33;Comendador Levy Gasparian;30;06
3301405;5827;6896;RJ;33;Conceição de Macabu;15;03
3301504;5829;6900;RJ;33;Cordeiro;31;12
3301603;5831;6911;RJ;33;Duas Barras;08;05
3301702;5833;6912;RJ;33;Duque de Caxias;31;12
3301801;5835;6914;RJ;33;Engenheiro Paulo de Frontin;04;10
3301850;2907;6927;RJ;33;Guapimirim;25;11
3301876;0774;6932;RJ;33;Iguaba Grande;08;06
3301900;5837;6941;RJ;33;Itaboraí;22;05
3302007;5839;6943;RJ;33;Itaguaí;05;07
3302056;5929;6947;RJ;33;Italva;12;06
3302106;5841;6949;RJ;33;Itaocara;28;10
3302205;5843;6950;RJ;33;Itaperuna;10;05
3302254;6003;6951;RJ;33;Itatiaia;01;06
3302270;2913;6955;RJ;33;Japeri;30;06
3302304;5845;6957;RJ;33;Laje do Muriaé;14;09
3302403;5847;6962;RJ;33;Macaé;29;07
3302452;0776;6963;RJ;33;Macuco;28;12
3302502;5849;6964;RJ;33;Magé;09;06
3302601;5851;6966;RJ;33;Mangaratiba;11;11
3302700;5853;6971;RJ;33;Maricá;26;05
3302809;5855;6972;RJ;33;Mendes;11;07
3302858;1116;6973;RJ;33;Mesquita;25;09
3302908;5857;6974;RJ;33;Miguel Pereira;25;10
3303005;5859;6975;RJ;33;Miracema;03;05
3303104;5861;6985;RJ;33;Natividade;20;06
3303203;5863;6988;RJ;33;Nilópolis;21;08
3303302;5865;6989;RJ;33;Niterói;22;11
3303401;5867;6993;RJ;33;Nova Friburgo;16;05
3303500;5869;6994;RJ;33;Nova Iguaçu;15;01
3303609;5871;6999;RJ;33;Paracambi;08;08
3303708;5873;7000;RJ;33;Paraíba do Sul;15;01
3303807;5875;7004;RJ;33;Paraty;28;02
3303856;6005;7007;RJ;33;Paty do Alferes;15;12
3303906;5877;7012;RJ;33;Petrópolis;16;03
3303955;0778;7015;RJ;33;Pinheiral;13;06
3304003;5879;7017;RJ;33;Piraí;17;10
3304102;5881;7020;RJ;33;Porciúncula;21;08
3304110;0780;7023;RJ;33;Porto Real;05;11
3304128;2923;7030;RJ;33;Quatis;25;11
3304144;2911;7031;RJ;33;Queimados;25;11
3304151;6007;7032;RJ;33;Quissamã;05;12
3304201;5883;7035;RJ;33;Resende;29;09
3304300;5885;7039;RJ;33;Rio Bonito;07;05
3304409;5887;7040;RJ;33;Rio Claro;19;05
3304508;5889;7041;RJ;33;Rio das Flores;17;03
3304524;2921;7042;RJ;33;Rio das Ostras;10;04
3304557;6001;7043;RJ;33;Rio de Janeiro;01;03
3304607;5891;7057;RJ;33;Santa Maria Madalena;08;06
3304706;5893;7062;RJ;33;Santo Antônio de Pádua;13;06
3304805;0782;7065;RJ;33;São Fidélis;19;04
3304755;5895;7066;RJ;33;São Francisco de Itabapoana;18;01
3304904;5897;7067;RJ;33;São Gonçalo;22;09
3305000;5899;7068;RJ;33;São João da Barra;17;06
3305109;5901;7069;RJ;33;São João de Meriti;21;08
3305133;0784;7073;RJ;33;São José de Ubá;28;12
3305158;6009;7076;RJ;33;São José do Vale do Rio Preto;15;12
3305208;5903;7078;RJ;33;São Pedro da Aldeia;16;05
3305307;5905;7080;RJ;33;São Sebastião do Alto;17;04
3305406;5907;7084;RJ;33;Sapucaia;07;09
3305505;5909;7085;RJ;33;Saquarema;08;05
3305554;0786;7088;RJ;33;Seropédica;12;10
3305604;5911;7091;RJ;33;Silva Jardim;08;05
3305703;5913;7095;RJ;33;Sumidouro;10;06
3305752;0788;7099;RJ;33;Tanguá;15;11
3305802;5915;7102;RJ;33;Teresópolis;06;07
3305901;5917;7104;RJ;33;Trajano de Moraes;25;04
3306008;5919;7107;RJ;33;Três Rios;14;12
3306107;5921;7110;RJ;33;Valença;29;09
3306156;2917;7112;RJ;33;Varre-Sai;25;11
3306206;5923;7113;RJ;33;Vassouras;29;09
3306305;5925;7121;RJ;33;Volta Redonda;17;07
2400109;1601;;RN;24;Acari;11;04
2400208;1603;;RN;24;Açu;16;10
2400307;1605;;RN;24;Afonso Bezerra;27;10
2400406;1607;;RN;24;Água Nova;27;12
2400505;1609;;RN;24;Alexandria;07;11
2400604;1611;;RN;24;Almino Afonso;24;11
2400703;1613;;RN;24;Alto do Rodrigues;28;03
2400802;1615;;RN;24;Angicos;13;10
2400901;1617;;RN;24;Antônio Martins;26;03
2401008;1619;;RN;24;Apodi;23;03
2401107;1621;;RN;24;Areia Branca;22;10
2401206;1623;;RN;24;Arês;15;06
2401305;;;RN;24;Augusto Severo;28;08
2401404;1627;;RN;24;Baía Formosa;17;01
2401453;3003;;RN;24;Baraúna;15;12
2401503;1629;;RN;24;Barcelona;17;12
2401602;1631;;RN;24;Bento Fernandes;31;12
2401651;0412;;RN;24;Bodó;26;06
2401701;1633;;RN;24;Bom Jesus;11;05
2401800;1635;;RN;24;Brejinho;21;03
2401859;0414;;RN;24;Caiçara do Norte;16;07
2401909;1637;;RN;24;Caiçara do Rio do Vento;19;01
2402006;1639;;RN;24;Caicó;16;12
2402105;1641;;RN;24;Campo Redondo;26;03
2402204;1643;;RN;24;Canguaretama;16;04
2402303;1645;;RN;24;Caraúbas;05;03
2402402;1647;;RN;24;Carnaúba dos Dantas;11;12
2402501;1649;;RN;24;Carnaubais;18;09
2402600;1651;;RN;24;Ceará-Mirim;30;07
2402709;1653;;RN;24;Cerro Corá;11;12
2402808;1655;;RN;24;Coronel Ezequiel;11;12
2402907;1657;;RN;24;Coronel João Pessoa;19;12
2403004;1659;;RN;24;Cruzeta;24;11
2403103;1661;;RN;24;Currais Novos;15;10
2403202;1663;;RN;24;Doutor Severiano;10;05
2403301;1665;;RN;24;Encanto;20;03
2403400;1667;;RN;24;Equador;17;03
2403509;1669;;RN;24;Espírito Santo;04;01
2403608;1671;;RN;24;Extremoz;04;04
2403707;1673;;RN;24;Felipe Guerra;17;09
2403756;0416;;RN;24;Fernando Pedroza;26;06
2403806;1675;;RN;24;Florânia;20;10
2403905;1677;;RN;24;Francisco Dantas;26;12
2404002;1751;;RN;24;Frutuoso Gomes;20;12
2404101;1679;;RN;24;Galinhos;26;03
2404200;1681;;RN;24;Goianinha;09;11
2404309;1683;;RN;24;Governador Dix-Sept Rosado;04;04
2404408;1685;;RN;24;Grossos;11;12
2404507;1687;;RN;24;Guamaré;07;05
2404606;1689;;RN;24;Ielmo Marinho;27;08
2404705;1691;;RN;24;Ipanguaçu;23;12
2404804;1693;;RN;24;Ipueira;31;12
2404853;0418;;RN;24;Itajá;26;06
2404903;1695;;RN;24;Itaú;11;12
2405009;1697;;RN;24;Jaçanã;26;03
2405108;1699;;RN;24;Jandaíra;27;12
2405207;1701;;RN;24;Janduís;12;06
2405306;1703;;RN;24;Januário Cicco;11;12
2405405;1705;;RN;24;Japi;18;05
2405504;1707;;RN;24;Jardim de Angicos;08;05
2405603;1709;;RN;24;Jardim de Piranhas;23;12
2405702;1711;;RN;24;Jardim do Seridó;01;09
2405801;1713;;RN;24;João Câmara;19;11
2405900;1715;;RN;24;João Dias;19;08
2406007;1717;;RN;24;José da Penha;31;12
2406106;1719;;RN;24;Jucurutu;11;10
2406155;1108;;RN;24;Jundiá;09;01
2406205;1723;;RN;24;Lagoa d'Anta;11;05
2406304;1725;;RN;24;Lagoa de Pedras;12;05
2406403;1727;;RN;24;Lagoa de Velhos;26;03
2406502;1729;;RN;24;Lagoa Nova;02;01
2406601;1731;;RN;24;Lagoa Salgada;07;05
2406700;1733;;RN;24;Lajes;25;11
2406809;1735;;RN;24;Lajes Pintadas;31;12
2406908;1737;;RN;24;Lucrécia;27;12
2407005;1739;;RN;24;Luís Gomes;05;07
2407104;1741;;RN;24;Macaíba;27;10
2407203;1743;;RN;24;Macau;02;10
2407252;0420;;RN;24;Major Sales;26;06
2407302;1745;;RN;24;Marcelino Vieira;24;11
2407401;1747;;RN;24;Martins;10;11
2407500;1749;;RN;24;Maxaranguape;17;12
2407609;1721;;RN;24;Messias Targino;08;05
2407708;1753;;RN;24;Montanhas;20;07
2407807;1755;;RN;24;Monte Alegre;25;11
2407906;1757;;RN;24;Monte das Gameleiras;08;11
2408003;1759;;RN;24;Mossoró;15;03
2408102;1761;;RN;24;Natal;25;12
2408201;1763;;RN;24;Nísia Floresta;18;02
2408300;1765;;RN;24;Nova Cruz;03;12
2408409;1767;;RN;24;Olho-d'Água do Borges;17;12
2408508;1769;;RN;24;Ouro Branco;16;07
2408607;1771;;RN;24;Paraná;26;03
2408706;1773;;RN;24;Paraú;10;05
2408805;1775;;RN;24;Parazinho;08;05
2408904;1777;;RN;24;Parelhas;08;11
2403251;1779;;RN;24;Parnamirim;17;12
2409100;1781;;RN;24;Passa e Fica;13;05
2409209;1783;;RN;24;Passagem;27;12
2409308;1785;;RN;24;Patu;25;09
2409407;1787;;RN;24;Pau dos Ferros;04;09
2409506;1789;;RN;24;Pedra Grande;07;05
2409605;1791;;RN;24;Pedra Preta;19;01
2409704;1793;;RN;24;Pedro Avelino;23;12
2409803;1795;;RN;24;Pedro Velho;10;05
2409902;1797;;RN;24;Pendências;12;12
2410009;1799;;RN;24;Pilões;19;08
2410108;1801;;RN;24;Poço Branco;26;07
